id,date,surface_time,dive_time,haul_time,n_dives,av_depth,max_depth,sd_depth,av_duration,sd_duration,max_duration
hp6-753-19,2019-04-14T00:00:00Z,33.9,66.1,0,101,24,72,NA,136,0,276
hp6-753-19,2019-04-14T06:00:00Z,35.5,64.5,0,77,52,115,NA,168,60,276
hp6-753-19,2019-04-15T00:00:00Z,33.1,66.9,0,93,30,105,NA,152,60,324
hp6-753-19,2019-04-15T06:00:00Z,30.8,69.2,0,85,46,145,NA,176,60,276
hp6-753-19,2019-04-15T12:00:00Z,19.7,80.3,0,73,92,160,NA,240,0,372
hp6-753-19,2019-04-15T18:00:00Z,29.2,70.8,0,89,68,135,NA,168,60,340
hp6-753-19,2019-04-16T00:00:00Z,29.2,70.8,0,85,34,150,NA,176,0,292
hp6-753-19,2019-04-16T06:00:00Z,33.1,66.9,0,73,60,160,NA,184,60,340
hp6-753-19,2019-04-16T12:00:00Z,25.2,74.8,0,60,115,155,NA,260,0,356
hp6-753-19,2019-04-16T18:00:00Z,28.4,71.6,0,73,78,145,NA,208,60,308
hp6-753-19,2019-04-17T00:00:00Z,23.7,76.3,0,93,34,105,NA,168,0,276
hp6-753-19,2019-04-17T06:00:00Z,36.3,63.7,0,77,46,96,NA,176,60,340
hp6-753-19,2019-04-18T12:00:00Z,22.9,77.1,0,69,78,145,NA,240,60,500
hp6-753-19,2019-04-18T18:00:00Z,20.5,79.5,0,77,78,155,NA,224,0,356
hp6-753-19,2019-04-19T00:00:00Z,32.3,67.7,0,77,40,145,NA,184,60,308
hp6-753-19,2019-04-19T06:00:00Z,40.2,59.8,0,65,62,170,NA,192,0,292
hp6-753-19,2019-04-19T12:00:00Z,18.9,81.1,0,77,62,170,NA,224,0,324
hp6-753-19,2019-04-19T18:00:00Z,24.5,75.5,0,81,68,150,NA,200,60,308
hp6-753-19,2019-04-20T12:00:00Z,30.8,69.2,0,93,36,46,NA,160,0,292
hp6-753-19,2019-04-20T18:00:00Z,30,45.6,24.4,58,42,48,NA,168,0,260
hp6-753-19,2019-04-21T00:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-753-19,2019-04-21T06:00:00Z,29.3,50.3,20.4,54,44,50,NA,200,0,388
hp6-753-19,2019-04-21T12:00:00Z,19.7,80.3,0,81,38,52,NA,208,0,308
hp6-753-19,2019-04-21T18:00:00Z,28.4,71.6,0,93,44,70,NA,160,60,292
hp6-753-19,2019-04-22T00:00:00Z,27.6,72.4,0,81,26,72,NA,184,60,324
hp6-753-19,2019-04-22T06:00:00Z,22.1,77.9,0,93,44,92,NA,176,60,324
hp6-753-19,2019-04-22T12:00:00Z,25.2,74.8,0,93,46,94,NA,168,0,276
hp6-753-19,2019-04-22T18:00:00Z,55.2,44.8,0,58,42,100,NA,160,0,356
hp6-753-19,2019-04-23T12:00:00Z,15,85,0,73,80,155,NA,240,0,388
hp6-753-19,2019-04-23T18:00:00Z,15.8,84.2,0,77,54,120,NA,240,60,484
hp6-753-19,2019-04-24T00:00:00Z,17.4,82.6,0,81,48,150,NA,224,60,532
hp6-753-19,2019-04-24T06:00:00Z,22.1,77.9,0,77,62,205,NA,208,60,372
hp6-753-19,2019-04-24T12:00:00Z,15.8,84.2,0,81,58,180,NA,224,0,372
hp6-753-19,2019-04-24T18:00:00Z,37.9,35.4,26.7,58,40,120,NA,128,60,276
hp6-753-19,2019-04-26T00:00:00Z,48.9,51.1,0,85,22,58,NA,128,60,340
hp6-753-19,2019-04-26T06:00:00Z,19.7,80.3,0,93,44,150,NA,184,0,292
hp6-753-19,2019-04-27T00:00:00Z,51.2,48.8,0,85,18,70,NA,120,60,324
hp6-753-19,2019-04-27T06:00:00Z,32.3,67.7,0,85,40,130,NA,168,60,276
hp6-753-19,2019-04-27T12:00:00Z,18.2,81.8,0,81,60,82,NA,216,0,324
hp6-753-19,2019-04-27T18:00:00Z,19.7,80.3,0,81,72,100,NA,216,0,308
hp6-753-19,2019-04-29T12:00:00Z,20.5,79.5,0,73,94,120,NA,224,0,276
hp6-753-19,2019-04-29T18:00:00Z,22.9,77.1,0,77,90,135,NA,216,0,292
hp6-753-19,2019-04-30T00:00:00Z,22.1,77.9,0,69,42,100,NA,240,0,340
hp6-753-19,2019-04-30T06:00:00Z,17.4,82.6,0,81,62,175,NA,216,60,356
hp6-753-19,2019-04-30T12:00:00Z,18.2,81.8,0,69,100,140,NA,260,0,308
hp6-753-19,2019-04-30T18:00:00Z,19.7,80.3,0,77,68,160,NA,232,0,340
hp6-753-19,2019-05-01T12:00:00Z,18.2,81.8,0,73,92,130,NA,232,0,292
hp6-753-19,2019-05-01T18:00:00Z,18.9,81.1,0,77,82,150,NA,232,0,292
hp6-753-19,2019-05-02T00:00:00Z,29.2,70.8,0,69,34,48,NA,216,60,308
hp6-753-19,2019-05-02T06:00:00Z,19.7,80.3,0,69,76,200,NA,240,60,356
hp6-753-19,2019-05-02T12:00:00Z,18.9,81.1,0,65,88,110,NA,260,0,340
hp6-753-19,2019-05-02T18:00:00Z,16.6,83.4,0,69,74,98,NA,260,0,356
hp6-753-19,2019-05-03T00:00:00Z,31.5,68.5,0,69,36,140,NA,208,60,340
hp6-753-19,2019-05-03T06:00:00Z,26,74,0,77,56,145,NA,208,60,308
hp6-753-19,2019-05-03T12:00:00Z,17.4,82.6,0,73,88,105,NA,232,0,340
hp6-753-19,2019-05-03T18:00:00Z,32.3,67.7,0,89,56,125,NA,160,60,292
hp6-753-19,2019-05-05T00:00:00Z,30.8,69.2,0,73,32,90,NA,200,0,324
hp6-753-19,2019-05-05T06:00:00Z,33.1,66.9,0,77,54,220,NA,184,60,356
hp6-753-19,2019-05-05T12:00:00Z,19.7,80.3,0,85,84,110,NA,200,0,276
hp6-753-19,2019-05-05T18:00:00Z,18.2,81.8,0,81,74,105,NA,224,0,292
hp6-753-19,2019-05-06T00:00:00Z,26,74,0,81,30,68,NA,192,0,340
hp6-753-19,2019-05-06T06:00:00Z,31.5,68.5,0,69,64,195,NA,216,60,308
hp6-753-19,2019-05-06T12:00:00Z,18.9,81.1,0,73,94,155,NA,240,0,276
hp6-753-19,2019-05-06T18:00:00Z,19.7,80.3,0,73,78,110,NA,232,0,292
hp6-753-19,2019-05-07T00:00:00Z,56,44,0,58,24,80,NA,160,60,308
hp6-753-19,2019-05-07T06:00:00Z,33.9,66.1,0,69,60,135,NA,208,60,324
hp6-753-19,2019-05-07T12:00:00Z,16.6,83.4,0,73,92,110,NA,240,0,324
hp6-753-19,2019-05-07T18:00:00Z,18.9,81.1,0,73,78,175,NA,240,0,356
hp6-753-19,2019-05-08T00:00:00Z,36.3,63.7,0,97,22,52,NA,136,60,324
hp6-753-19,2019-05-08T06:00:00Z,30.8,69.2,0,81,48,140,NA,176,60,292
hp6-753-19,2019-05-08T12:00:00Z,18.2,81.8,0,73,88,105,NA,240,0,292
hp6-753-19,2019-05-08T18:00:00Z,17.4,82.6,0,77,74,100,NA,232,0,292
hp6-753-19,2019-05-09T12:00:00Z,18.2,81.8,0,73,100,120,NA,240,0,292
hp6-753-19,2019-05-09T18:00:00Z,18.2,81.8,0,77,80,125,NA,224,60,388
hp6-753-19,2019-05-10T00:00:00Z,49.7,50.3,0,73,28,230,NA,144,60,404
hp6-753-19,2019-05-10T06:00:00Z,24.5,75.5,0,81,52,100,NA,192,60,308
hp6-753-19,2019-05-10T12:00:00Z,16.6,83.4,0,69,98,165,NA,260,0,324
hp6-753-19,2019-05-10T18:00:00Z,18.2,81.8,0,73,66,185,NA,232,0,308
hp6-753-19,2019-05-12T12:00:00Z,18.9,81.1,0,101,40,125,NA,168,60,308
hp6-753-19,2019-05-12T18:00:00Z,22.1,77.9,0,85,48,86,NA,192,0,404
hp6-753-19,2019-05-13T00:00:00Z,40.2,59.8,0,97,24,58,NA,128,60,324
hp6-753-19,2019-05-13T06:00:00Z,25.2,74.8,0,109,34,120,NA,144,60,340
hp6-753-19,2019-05-13T12:00:00Z,16.6,83.4,0,60,68,110,NA,216,0,420
hp6-753-19,2019-05-13T18:00:00Z,-22.8,22.8,100,10,30,410,NA,940,540,184
hp6-753-19,2019-05-14T00:00:00Z,51.2,48.8,0,73,30,98,NA,136,60,324
hp6-753-19,2019-05-14T06:00:00Z,37.8,62.2,0,60,70,125,NA,216,60,324
hp6-753-19,2019-05-15T12:00:00Z,22.1,77.9,0,73,115,145,NA,216,0,292
hp6-753-19,2019-05-15T18:00:00Z,19.7,80.3,0,69,135,160,NA,248,0,324
hp6-753-19,2019-05-16T00:00:00Z,63.8,36.2,0,101,24,130,NA,72,0,232
hp6-753-19,2019-05-16T06:00:00Z,34.7,65.3,0,89,74,165,NA,152,60,340
hp6-753-19,2019-05-17T00:00:00Z,44.1,55.9,0,85,42,165,NA,136,60,308
hp6-753-19,2019-05-17T06:00:00Z,33.9,66.1,0,65,110,180,NA,216,60,340
hp6-753-19,2019-05-19T00:00:00Z,61.5,38.5,0,137,20,145,NA,56,60,292
hp6-753-19,2019-05-19T06:00:00Z,31.5,68.5,0,97,56,160,NA,144,60,372
hp6-753-19,2019-05-20T00:00:00Z,70.1,29.9,0,93,16,46,NA,64,60,248
hp6-753-19,2019-05-20T06:00:00Z,29.2,70.8,0,101,56,140,NA,152,60,340
hp6-753-19,2019-05-21T00:00:00Z,22.9,77.1,0,93,48,230,NA,176,60,420
hp6-753-19,2019-05-21T06:00:00Z,32.3,67.7,0,109,48,170,NA,128,60,324
hp6-753-19,2019-05-21T12:00:00Z,18.2,81.8,0,65,135,165,NA,260,0,388
hp6-753-19,2019-05-21T18:00:00Z,20.5,79.5,0,93,82,165,NA,184,60,340
hp6-753-19,2019-05-22T00:00:00Z,51.2,48.8,0,101,26,82,NA,104,60,292
hp6-753-19,2019-05-22T06:00:00Z,40.2,59.8,0,105,50,160,NA,120,60,308
hp6-753-19,2019-05-22T12:00:00Z,26.8,73.2,0,109,62,135,NA,144,60,260
hp6-753-19,2019-05-22T18:00:00Z,26.8,73.2,0,81,48,130,NA,192,60,372
hp6-753-19,2019-05-23T12:00:00Z,29.2,70.8,0,165,32,125,NA,88,60,324
hp6-753-19,2019-05-23T18:00:00Z,30,70,0,145,32,125,NA,104,60,308
hp6-753-19,2019-05-24T00:00:00Z,63.8,36.2,0,77,26,52,NA,96,60,276
hp6-753-19,2019-05-24T06:00:00Z,36.3,63.7,0,89,54,105,NA,152,60,292
hp6-753-19,2019-05-25T00:00:00Z,65.4,34.6,0,93,20,38,NA,80,60,208
hp6-753-19,2019-05-25T06:00:00Z,46.5,53.5,0,121,24,120,NA,88,60,324
hp6-753-19,2019-05-25T12:00:00Z,25.2,74.8,0,97,70,215,NA,168,60,356
hp6-753-19,2019-05-25T18:00:00Z,22.1,77.9,0,73,62,120,NA,224,0,340
hp6-753-19,2019-05-26T00:00:00Z,27.6,72.4,0,85,36,150,NA,176,60,372
hp6-753-19,2019-05-26T06:00:00Z,26,74,0,117,48,200,NA,128,60,468
hp6-753-19,2019-05-27T00:00:00Z,57.5,42.5,0,101,24,64,NA,88,60,276
hp6-753-19,2019-05-27T06:00:00Z,38.6,61.4,0,93,50,150,NA,144,60,436
hp6-753-19,2019-05-27T12:00:00Z,18.2,81.8,0,81,80,190,NA,216,60,388
hp6-753-19,2019-05-27T18:00:00Z,15.8,84.2,0,77,78,175,NA,232,60,388
hp6-753-19,2019-05-28T12:00:00Z,20.5,79.5,0,85,84,120,NA,200,0,276
hp6-753-19,2019-05-28T18:00:00Z,18.9,81.1,0,77,98,165,NA,224,60,404
hp6-753-19,2019-05-29T00:00:00Z,62.3,37.7,0,121,22,105,NA,64,60,324
hp6-753-19,2019-05-29T06:00:00Z,22.9,77.1,0,93,52,185,NA,176,60,356
hp6-753-19,2019-05-29T12:00:00Z,17.4,82.6,0,69,90,195,NA,248,60,436
hp6-753-19,2019-05-29T18:00:00Z,18.2,81.8,0,89,78,185,NA,200,60,388
hp6-753-19,2019-05-30T00:00:00Z,55.2,44.8,0,97,26,165,NA,96,60,340
hp6-753-19,2019-05-30T06:00:00Z,31.5,68.5,0,97,38,130,NA,152,60,420
hp6-753-19,2019-05-30T12:00:00Z,17.4,82.6,0,77,82,225,NA,224,60,452
hp6-753-19,2019-05-30T18:00:00Z,22.1,77.9,0,85,54,165,NA,200,60,420
hp6-753-19,2019-05-31T00:00:00Z,59.1,40.9,0,97,22,165,NA,88,60,324
hp6-753-19,2019-05-31T06:00:00Z,37.8,62.2,0,89,56,175,NA,152,60,356
hp6-753-19,2019-05-31T12:00:00Z,15,85,0,69,88,215,NA,260,60,420
hp6-753-19,2019-05-31T18:00:00Z,14.2,85.8,0,73,60,130,NA,260,60,436
hp6-753-19,2019-06-02T12:00:00Z,31.5,68.5,0,157,22,80,NA,88,60,420
hp6-753-19,2019-06-02T18:00:00Z,21.3,78.7,0,113,30,72,NA,144,60,292
hp6-753-19,2019-06-03T00:00:00Z,30.8,69.2,0,77,40,80,NA,192,120,388
hp6-753-19,2019-06-03T06:00:00Z,30.8,69.2,0,101,30,70,NA,144,60,356
hp6-753-19,2019-06-03T12:00:00Z,35.5,64.5,0,173,18,82,NA,80,60,340
hp6-753-19,2019-06-03T18:00:00Z,37.8,62.2,0,189,16,50,NA,56,0,224
hp6-753-19,2019-06-04T00:00:00Z,30,70,0,97,32,100,NA,144,60,356
hp6-753-19,2019-06-04T06:00:00Z,30.8,69.2,0,85,42,160,NA,168,120,484
hp6-753-19,2019-06-04T12:00:00Z,26,74,0,129,32,82,NA,120,60,388
hp6-753-19,2019-06-04T18:00:00Z,22.1,77.9,0,105,38,140,NA,160,60,324
hp6-753-19,2019-06-05T00:00:00Z,24.5,75.5,0,89,46,170,NA,176,120,468
hp6-753-19,2019-06-05T06:00:00Z,38.6,61.4,0,141,24,195,NA,88,60,324
hp6-753-19,2019-06-05T12:00:00Z,20.5,79.5,0,113,36,140,NA,144,60,388
hp6-753-19,2019-06-05T18:00:00Z,17.4,82.6,0,89,50,170,NA,200,0,420
hp6-753-19,2019-06-06T00:00:00Z,27.6,72.4,0,77,44,105,NA,192,60,340
hp6-753-19,2019-06-06T06:00:00Z,28.4,71.6,0,125,28,100,NA,120,60,420
hp6-753-19,2019-06-06T12:00:00Z,22.1,77.9,0,129,32,115,NA,128,60,404
hp6-753-19,2019-06-06T18:00:00Z,32.3,67.7,0,189,24,155,NA,72,60,340
hp6-753-19,2019-06-07T00:00:00Z,55.2,44.8,0,62,34,72,NA,152,60,372
hp6-753-19,2019-06-07T06:00:00Z,37.1,62.9,0,181,18,80,NA,72,60,356
hp6-753-19,2019-06-07T12:00:00Z,37.8,62.2,0,185,20,165,NA,72,60,388
hp6-753-19,2019-06-07T18:00:00Z,25.2,74.8,0,101,38,140,NA,160,60,324
hp6-753-19,2019-06-08T12:00:00Z,28.4,71.6,0,177,20,220,NA,88,60,372
hp6-753-19,2019-06-08T18:00:00Z,36.3,63.7,0,189,18,64,NA,64,60,260
hp6-753-19,2019-06-09T00:00:00Z,33.9,66.1,0,85,36,76,NA,168,60,372
hp6-753-19,2019-06-09T06:00:00Z,28.4,71.6,0,125,34,260,NA,120,60,388
hp6-753-19,2019-06-10T00:00:00Z,52,48,0,69,32,145,NA,144,60,356
hp6-753-19,2019-06-10T06:00:00Z,20.5,79.5,0,97,38,160,NA,168,120,436
hp6-753-19,2019-06-10T12:00:00Z,19.7,80.3,0,113,36,165,NA,152,60,404
hp6-753-19,2019-06-10T18:00:00Z,19.7,80.3,0,109,46,125,NA,152,0,308
hp6-753-19,2019-06-11T00:00:00Z,37.1,62.9,0,85,38,200,NA,160,60,404
hp6-753-19,2019-06-11T06:00:00Z,37.1,62.9,0,97,36,105,NA,136,60,308
hp6-753-19,2019-06-12T00:00:00Z,28.4,71.6,0,85,36,92,NA,176,60,388
hp6-753-19,2019-06-12T06:00:00Z,15.8,84.2,0,85,52,90,NA,216,60,388
hp6-753-19,2019-06-13T00:00:00Z,18.9,81.1,0,77,62,175,NA,224,60,404
hp6-753-19,2019-06-13T06:00:00Z,17.4,82.6,0,77,58,180,NA,232,60,356
hp6-753-19,2019-06-15T12:00:00Z,18.9,81.1,0,89,66,120,NA,192,0,276
hp6-753-19,2019-06-15T18:00:00Z,16.6,83.4,0,93,48,160,NA,192,0,340
hp6-753-19,2019-06-16T00:00:00Z,26.8,73.2,0,101,36,125,NA,160,60,452
hp6-753-19,2019-06-16T06:00:00Z,26.8,73.2,0,85,52,275,NA,176,60,452
hp6-753-19,2019-06-17T12:00:00Z,18.2,81.8,0,89,74,140,NA,200,0,276
hp6-753-19,2019-06-17T18:00:00Z,18.2,81.8,0,97,66,270,NA,184,60,468
hp6-753-19,2019-06-18T00:00:00Z,18.9,81.1,0,93,36,275,NA,176,0,388
hp6-753-19,2019-06-18T06:00:00Z,17.4,82.6,0,93,52,100,NA,184,60,404
hp6-753-19,2019-06-19T00:00:00Z,75.6,24.4,0,34,34,66,NA,144,60,324
hp6-753-19,2019-06-19T06:00:00Z,16.6,83.4,0,73,60,215,NA,240,60,436
hp6-753-19,2019-06-19T12:00:00Z,18.9,81.1,0,97,62,145,NA,176,0,308
hp6-753-19,2019-06-19T18:00:00Z,21.3,78.7,0,101,64,110,NA,160,0,292
hp6-753-19,2019-06-21T00:00:00Z,17.4,82.6,0,73,60,280,NA,232,60,404
hp6-753-19,2019-06-21T06:00:00Z,15,85,0,81,60,280,NA,224,60,484
hp6-753-19,2019-06-22T12:00:00Z,15,85,0,69,98,280,NA,260,0,420
hp6-753-19,2019-06-22T18:00:00Z,15.8,84.2,0,77,82,285,NA,232,60,644
hp6-753-19,2019-06-25T00:00:00Z,38.6,61.4,0,69,40,70,NA,192,60,420
hp6-753-19,2019-06-25T06:00:00Z,20.5,79.5,0,89,60,150,NA,192,60,500
hp6-753-19,2019-06-29T12:00:00Z,14.2,85.8,0,58,135,330,NA,308,60,596
hp6-753-19,2019-06-29T18:00:00Z,12.6,87.4,0,50,165,215,NA,372,60,644
hp6-753-19,2019-06-30T12:00:00Z,12.6,87.4,0,52,150,200,NA,356,0,452
hp6-753-19,2019-06-30T18:00:00Z,13.4,86.6,0,54,145,185,NA,340,60,452
hp6-753-19,2019-07-01T00:00:00Z,10.3,89.7,0,60,64,110,NA,308,60,420
hp6-753-19,2019-07-01T06:00:00Z,13.4,86.6,0,62,100,185,NA,308,60,516
hp6-753-19,2019-07-02T00:00:00Z,11.1,88.9,0,58,64,110,NA,324,60,532
hp6-753-19,2019-07-02T06:00:00Z,11.1,88.9,0,56,94,145,NA,340,60,452
hp6-753-19,2019-07-02T12:00:00Z,14.2,85.8,0,77,50,86,NA,240,60,372
hp6-753-19,2019-07-02T18:00:00Z,14.2,85.8,0,73,82,110,NA,248,0,324
hp6-753-19,2019-07-03T00:00:00Z,11.9,88.1,0,56,68,105,NA,324,60,452
hp6-753-19,2019-07-03T06:00:00Z,13.4,86.6,0,65,76,115,NA,292,60,500
hp6-753-19,2019-07-03T12:00:00Z,15,85,0,81,58,90,NA,224,60,356
hp6-753-19,2019-07-03T18:00:00Z,14.2,85.8,0,133,46,68,NA,224,60,404
hp6-753-19,2019-07-04T00:00:00Z,11.9,88.1,0,56,70,98,NA,324,60,452
hp6-753-19,2019-07-04T06:00:00Z,13.4,86.6,0,65,86,150,NA,292,60,548
hp6-753-19,2019-07-05T12:00:00Z,15,85,0,60,120,145,NA,308,60,436
hp6-753-19,2019-07-05T18:00:00Z,18.9,81.1,0,73,110,115,NA,240,0,356
hp6-753-19,2019-07-06T00:00:00Z,67,33,0,24,96,125,NA,292,60,500
hp6-753-19,2019-07-06T06:00:00Z,13.4,86.6,0,56,115,140,NA,324,60,516
hp6-753-19,2019-07-06T12:00:00Z,15,85,0,62,115,130,NA,292,0,468
hp6-753-19,2019-07-06T18:00:00Z,16.6,83.4,0,65,135,150,NA,276,0,484
hp6-753-19,2019-07-07T00:00:00Z,11.9,88.1,0,58,100,175,NA,324,60,484
hp6-753-19,2019-07-07T06:00:00Z,11.1,88.9,0,52,145,190,NA,372,0,516
hp6-753-19,2019-07-07T12:00:00Z,12.6,87.4,0,58,135,155,NA,324,0,388
hp6-753-19,2019-07-07T18:00:00Z,12.6,87.4,0,58,130,160,NA,324,0,388
hp6-753-19,2019-07-08T12:00:00Z,11.1,88.9,0,50,150,230,NA,372,0,500
hp6-753-19,2019-07-08T18:00:00Z,12.6,87.4,0,58,135,280,NA,324,60,596
hp6-753-19,2019-07-12T00:00:00Z,16.6,83.4,0,73,56,160,NA,240,60,452
hp6-753-19,2019-07-12T06:00:00Z,13.4,86.6,0,58,105,225,NA,308,60,500
hp6-753-19,2019-07-12T12:00:00Z,15,85,0,65,98,275,NA,276,60,500
hp6-753-19,2019-07-12T18:00:00Z,12.6,87.4,0,69,84,170,NA,260,60,596
hp6-755-19,2019-03-23T00:00:00Z,31.5,0,68.5,6,10,16,NA,24,0,56
hp6-755-19,2019-03-23T06:00:00Z,4.8,0,95.2,0,0,0,NA,0,0,0
hp6-755-19,2019-03-23T12:00:00Z,22.1,3.1,74.8,22,14,44,NA,32,0,112
hp6-755-19,2019-03-23T18:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-24T00:00:00Z,38.7,10.2,51.1,48,12,24,NA,40,0,160
hp6-755-19,2019-03-24T06:00:00Z,11.9,8.6,79.5,22,30,50,NA,88,0,152
hp6-755-19,2019-03-24T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-24T18:00:00Z,19,2.3,78.7,16,10,16,NA,32,0,72
hp6-755-19,2019-03-25T00:00:00Z,72.5,15.7,11.8,77,14,34,NA,40,0,120
hp6-755-19,2019-03-25T06:00:00Z,35.5,3.1,61.4,16,14,26,NA,40,0,128
hp6-755-19,2019-03-25T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-25T18:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-26T12:00:00Z,19.8,1.5,78.7,16,12,30,NA,32,0,80
hp6-755-19,2019-03-26T18:00:00Z,17.4,0,82.6,0,0,0,NA,0,0,0
hp6-755-19,2019-03-27T00:00:00Z,91.4,0,8.6,2,8,9,NA,16,0,24
hp6-755-19,2019-03-27T06:00:00Z,59.2,9.4,31.4,44,12,24,NA,40,0,112
hp6-755-19,2019-03-27T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-27T18:00:00Z,24.5,0.7,74.8,12,8,10,NA,16,0,56
hp6-755-19,2019-03-28T00:00:00Z,98.5,1.5,0,22,10,16,NA,16,0,64
hp6-755-19,2019-03-28T06:00:00Z,63.9,10.2,25.9,62,18,54,NA,32,0,136
hp6-755-19,2019-03-28T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-28T18:00:00Z,6.3,0,93.7,0,0,0,NA,0,0,0
hp6-755-19,2019-03-29T00:00:00Z,93.8,6.2,0,38,14,32,NA,32,0,72
hp6-755-19,2019-03-29T06:00:00Z,79.6,20.4,0,85,18,42,NA,48,0,120
hp6-755-19,2019-03-29T12:00:00Z,0,0,100,0,24,24,NA,48,0,48
hp6-755-19,2019-03-29T18:00:00Z,64.6,18.1,17.3,52,28,60,NA,72,0,184
hp6-755-19,2019-03-30T00:00:00Z,40.3,0.7,59,6,12,22,NA,24,0,48
hp6-755-19,2019-03-30T06:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-30T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-30T18:00:00Z,15.1,20.4,64.5,40,34,54,NA,104,0,240
hp6-755-19,2019-03-31T00:00:00Z,74.9,25.1,0,93,18,44,NA,56,0,184
hp6-755-19,2019-03-31T06:00:00Z,66.3,18.8,14.9,81,20,88,NA,48,0,176
hp6-755-19,2019-03-31T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-03-31T18:00:00Z,23.7,9.4,66.9,50,14,38,NA,40,0,136
hp6-755-19,2019-04-01T00:00:00Z,85.1,11,3.9,62,16,52,NA,32,0,128
hp6-755-19,2019-04-01T06:00:00Z,56,41.7,2.3,93,34,92,NA,96,60,260
hp6-755-19,2019-04-01T12:00:00Z,8,7.8,84.2,10,52,82,NA,144,0,208
hp6-755-19,2019-04-01T18:00:00Z,59.1,40.9,0,81,42,88,NA,104,0,208
hp6-755-19,2019-04-02T00:00:00Z,92.2,7.8,0,54,14,56,NA,32,0,112
hp6-755-19,2019-04-02T06:00:00Z,48.1,5.5,46.4,50,10,20,NA,24,0,56
hp6-755-19,2019-04-02T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-04-02T18:00:00Z,24.6,6.2,69.2,40,12,30,NA,32,0,96
hp6-755-19,2019-04-03T00:00:00Z,74.9,25.1,0,125,16,92,NA,40,0,208
hp6-755-19,2019-04-03T06:00:00Z,67.9,12.5,19.6,65,16,88,NA,40,0,152
hp6-755-19,2019-04-03T12:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-04-03T18:00:00Z,65.5,25.1,9.4,85,24,88,NA,56,0,184
hp6-755-19,2019-04-04T00:00:00Z,73.3,11.8,14.9,50,14,44,NA,48,0,120
hp6-755-19,2019-04-04T06:00:00Z,61.6,32.2,6.2,101,22,78,NA,64,0,176
hp6-755-19,2019-04-04T12:00:00Z,20.6,10.2,69.2,24,38,92,NA,88,60,208
hp6-755-19,2019-04-04T18:00:00Z,31.6,37.7,30.7,65,46,98,NA,120,60,232
hp6-755-19,2019-04-05T00:00:00Z,0,0,100,0,0,0,NA,0,0,0
hp6-755-19,2019-04-05T06:00:00Z,34.7,34.6,30.7,60,44,80,NA,120,60,260
hp6-755-19,2019-04-05T12:00:00Z,33.9,66.1,0,77,72,94,NA,176,0,260
hp6-755-19,2019-04-05T18:00:00Z,38.6,61.4,0,77,66,110,NA,168,0,260
hp6-755-19,2019-04-06T00:00:00Z,30,70,0,97,44,125,NA,152,0,276
hp6-755-19,2019-04-06T06:00:00Z,28.4,71.6,0,105,54,135,NA,144,60,292
hp6-755-19,2019-04-06T12:00:00Z,31.5,68.5,0,73,78,145,NA,200,0,292
hp6-755-19,2019-04-06T18:00:00Z,26.8,73.2,0,85,68,130,NA,184,0,292
hp6-755-19,2019-04-07T00:00:00Z,29.2,70.8,0,101,36,80,NA,152,0,260
hp6-755-19,2019-04-07T06:00:00Z,26.8,73.2,0,85,64,125,NA,184,0,276
hp6-755-19,2019-04-07T12:00:00Z,30.8,69.2,0,81,70,135,NA,176,0,276
hp6-755-19,2019-04-07T18:00:00Z,37.1,62.9,0,81,62,150,NA,168,60,292
hp6-755-19,2019-04-08T00:00:00Z,36.3,63.7,0,125,26,82,NA,104,60,292
hp6-755-19,2019-04-08T06:00:00Z,36.3,63.7,0,113,36,125,NA,112,60,292
hp6-755-19,2019-04-08T12:00:00Z,29.2,70.8,0,89,62,120,NA,168,60,292
hp6-755-19,2019-04-08T18:00:00Z,25.2,74.8,0,101,48,150,NA,160,60,292
hp6-755-19,2019-04-09T00:00:00Z,66.2,33.8,0,81,20,44,NA,88,0,192
hp6-755-19,2019-04-09T06:00:00Z,32.3,67.7,0,101,42,125,NA,144,0,276
hp6-755-19,2019-04-09T12:00:00Z,23.7,76.3,0,89,60,105,NA,176,60,276
hp6-755-19,2019-04-09T18:00:00Z,27.6,72.4,0,81,62,130,NA,192,0,308
hp6-755-19,2019-04-10T00:00:00Z,28.4,71.6,0,101,38,145,NA,152,0,308
hp6-755-19,2019-04-10T06:00:00Z,28.4,71.6,0,97,52,135,NA,160,60,340
hp6-755-19,2019-04-10T12:00:00Z,23.7,76.3,0,89,66,145,NA,176,60,308
hp6-755-19,2019-04-10T18:00:00Z,29.2,70.8,0,97,46,140,NA,152,60,324
